iter	Passed	Remaining
10406	61231	56442
10407	61237	56436
10408	61243	56430
10409	61248	56424
10410	61254	56418
10411	61259	56411
10412	61265	56405
10413	61271	56399
10414	61276	56393
10415	61282	56387
10416	61288	56381
10417	61294	56375
10418	61300	56369
10419	61306	56363
10420	61311	56357
10421	61317	56351
10422	61322	56345
10423	61328	56339
10424	61336	56335
10425	61344	56331
10426	61350	56325
10427	61356	56319
10428	61361	56313
10429	61367	56307
10430	61373	56302
10431	61379	56295
10432	61385	56289
10433	61390	56283
10434	61396	56277
10435	61402	56271
10436	61408	56265
10437	61413	56259
10438	61419	56253
10439	61425	56247
10440	61430	56241
10441	61436	56235
10442	61442	56229
10443	61448	56223
10444	61453	56217
10445	61459	56211
10446	61465	56205
10447	61471	56199
10448	61476	56193
10449	61482	56187
10450	61488	56181
10451	61494	56176
10452	61500	56170
10453	61506	56163
10454	61511	56157
10455	61517	56151
10456	61523	56145
10457	61529	56139
10458	61535	56134
10459	61543	56130
10460	61549	56124
10461	61555	56118
10462	61560	56112
10463	61566	56106
10464	61572	56100
10465	61577	56094
10466	61583	56088
10467	61589	56082
10468	61595	56076
10469	61600	56069
10470	61606	56063
10471	61611	56057
10472	61617	56052
10473	61623	56045
10474	61629	56039
10475	61634	56033
10476	61640	56027
10477	61645	56021
10478	61651	56014
10479	61656	56008
10480	61662	56002
10481	61667	55996
10482	61673	55990
10483	61678	55984
10484	61684	55977
10485	61690	55971
10486	61696	55966
10487	61702	55960
10488	61708	55954
10489	61714	55948
10490	61720	55942
10491	61725	55936
10492	61733	55932
10493	61739	55926
10494	61745	55920
10495	61756	55919
10496	61763	55914
10497	61769	55909
10498	61775	55903
10499	61781	55897
10500	61787	55891
10501	61793	55885
10502	61798	55879
10503	61804	55873
10504	61810	55867
10505	61815	55861
10506	61821	55855
10507	61827	55849
10508	61833	55843
10509	61839	55837
10510	61844	55831
10511	61850	55825
10512	61856	55819
10513	61861	55813
10514	61867	55807
10515	61873	55801
10516	61878	55795
10517	61884	55789
10518	61890	55782
10519	61895	55776
10520	61902	55771
10521	61907	55765
10522	61913	55759
10523	61919	55753
10524	61925	55747
10525	61931	55742
10526	61937	55736
10527	61943	55730
10528	61951	55726
10529	61957	55720
10530	61963	55714
10531	61968	55708
10532	61974	55702
10533	61980	55696
10534	61985	55690
10535	61991	55684
10536	61997	55678
10537	62003	55672
10538	62009	55666
10539	62014	55660
10540	62020	55654
10541	62026	55648
10542	62031	55642
10543	62037	55636
10544	62043	55630
10545	62049	55624
10546	62054	55618
10547	62060	55612
10548	62065	55605
10549	62072	55600
10550	62078	55594
10551	62083	55588
10552	62089	55581
10553	62095	55576
10554	62100	55570
10555	62106	55563
10556	62112	55558
10557	62118	55552
10558	62124	55546
10559	62132	55542
10560	62137	55536
10561	62144	55531
10562	62151	55526
10563	62156	55519
10564	62162	55513
10565	62168	55507
10566	62174	55501
10567	62180	55496
10568	62185	55489
10569	62191	55483
10570	62196	55477
10571	62203	55472
10572	62209	55466
10573	62215	55461
10574	62221	55455
10575	62227	55449
10576	62233	55443
10577	62239	55437
10578	62245	55431
10579	62250	55425
10580	62256	55419
10581	62262	55413
10582	62267	55407
10583	62273	55401
10584	62278	55394
10585	62284	55388
10586	62290	55382
10587	62295	55376
10588	62301	55370
10589	62307	55364
10590	62313	55359
10591	62320	55353
10592	62325	55347
10593	62332	55342
10594	62341	55339
10595	62346	55333
10596	62352	55327
10597	62358	55320
10598	62363	55314
10599	62369	55308
10600	62374	55302
10601	62380	55296
10602	62386	55290
10603	62392	55284
10604	62398	55278
10605	62403	55272
10606	62409	55266
10607	62415	55260
10608	62421	55254
10609	62427	55248
10610	62432	55242
10611	62438	55236
10612	62444	55230
10613	62450	55224
10614	62455	55218
10615	62461	55212
10616	62467	55206
10617	62472	55200
10618	62478	55194
10619	62484	55188
10620	62489	55182
10621	62495	55176
10622	62500	55170
10623	62506	55164
10624	62512	55158
10625	62518	55151
10626	62523	55145
10627	62530	55140
10628	62537	55136
10629	62543	55130
10630	62549	55124
10631	62555	55118
10632	62562	55113
10633	62568	55107
10634	62573	55101
10635	62579	55095
10636	62584	55089
10637	62590	55082
10638	62596	55076
10639	62602	55070
10640	62607	55064
10641	62613	55058
10642	62619	55052
10643	62624	55046
10644	62630	55040
10645	62635	55034
10646	62642	55029
10647	62647	55022
10648	62654	55017
10649	62659	55011
10650	62665	55005
10651	62671	54999
10652	62677	54993
10653	62683	54987
10654	62688	54981
10655	62694	54975
10656	62700	54969
10657	62706	54963
10658	62711	54957
10659	62717	54951
10660	62722	54945
10661	62730	54940
10662	62738	54936
10663	62744	54930
10664	62750	54924
10665	62755	54918
10666	62761	54912
10667	62767	54906
10668	62772	54900
10669	62778	54894
10670	62784	54888
10671	62790	54882
10672	62795	54876
10673	62802	54871
10674	62808	54865
10675	62813	54859
10676	62819	54852
10677	62824	54846
10678	62830	54840
10679	62836	54834
10680	62842	54828
10681	62847	54822
10682	62853	54816
10683	62858	54810
10684	62864	54804
10685	62870	54798
10686	62875	54792
10687	62881	54785
10688	62887	54779
10689	62892	54773
10690	62898	54767
10691	62904	54761
10692	62910	54755
10693	62915	54749
10694	62921	54743
10695	62928	54738
10696	62935	54733
10697	62941	54728
10698	62947	54722
10699	62953	54716
10700	62959	54710
10701	62965	54704
10702	62970	54698
10703	62976	54692
10704	62982	54686
10705	62988	54680
10706	62994	54674
10707	62999	54668
10708	63005	54662
10709	63011	54656
10710	63017	54650
10711	63022	54644
10712	63028	54638
10713	63034	54632
10714	63040	54626
10715	63046	54621
10716	63051	54615
10717	63057	54608
10718	63063	54602
10719	63068	54596
10720	63074	54590
10721	63080	54584
10722	63085	54578
10723	63091	54572
10724	63097	54566
10725	63102	54560
10726	63108	54554
10727	63114	54548
10728	63120	54542
10729	63126	54536
10730	63133	54531
10731	63140	54527
10732	63147	54522
10733	63154	54517
10734	63161	54512
10735	63166	54505
10736	63172	54499
10737	63177	54493
10738	63183	54487
10739	63189	54481
10740	63194	54475
10741	63200	54469
10742	63206	54463
10743	63211	54457
10744	63217	54451
10745	63222	54444
10746	63228	54438
10747	63234	54432
10748	63240	54426
10749	63245	54420
10750	63251	54414
10751	63256	54408
10752	63262	54402
10753	63268	54396
10754	63274	54390
10755	63279	54384
10756	63285	54378
10757	63291	54372
10758	63296	54366
10759	63302	54360
10760	63308	54354
10761	63313	54348
10762	63319	54342
10763	63327	54338
10764	63334	54333
10765	63340	54327
10766	63346	54320
10767	63351	54315
10768	63358	54309
10769	63363	54303
10770	63369	54297
10771	63374	54291
10772	63380	54285
10773	63386	54278
10774	63392	54273
10775	63398	54267
10776	63403	54261
10777	63409	54255
10778	63414	54248
10779	63420	54242
10780	63426	54236
10781	63431	54230
10782	63437	54224
10783	63443	54218
10784	63448	54212
10785	63454	54206
10786	63460	54200
10787	63465	54194
10788	63471	54188
10789	63477	54181
10790	63482	54176
10791	63488	54170
10792	63494	54164
10793	63499	54157
10794	63506	54152
10795	63511	54146
10796	63517	54140
10797	63523	54134
10798	63531	54130
10799	63539	54126
10800	63546	54121
10801	63552	54115
10802	63558	54109
10803	63564	54103
10804	63569	54097
10805	63575	54091
10806	63581	54085
10807	63586	54079
10808	63592	54073
10809	63598	54067
10810	63619	54074
10811	63640	54081
10812	63662	54089
10813	63679	54092
10814	63692	54092
10815	63703	54091
10816	63715	54090
10817	63723	54086
10818	63730	54082
10819	63739	54078
10820	63746	54073
10821	63753	54068
10822	63759	54062
10823	63769	54060
10824	63778	54057
10825	63785	54052
10826	63795	54049
10827	63802	54044
10828	63808	54038
10829	63814	54032
10830	63819	54026
10831	63825	54020
10832	63830	54014
10833	63836	54008
10834	63842	54002
10835	63848	53996
10836	63853	53990
10837	63859	53984
10838	63865	53978
10839	63870	53972
10840	63877	53966
10841	63882	53960
10842	63888	53954
10843	63894	53948
10844	63900	53942
10845	63905	53936
10846	63912	53931
10847	63919	53926
10848	63926	53921
10849	63933	53916
10850	63939	53910
10851	63944	53903
10852	63950	53898
10853	63956	53892
10854	63962	53886
10855	63967	53879
10856	63973	53873
10857	63978	53867
10858	63984	53861
10859	63989	53855
10860	63995	53848
10861	64001	53843
10862	64006	53836
10863	64012	53830
10864	64018	53824
10865	64024	53819
10866	64030	53813
10867	64036	53807
10868	64042	53801
10869	64047	53795
10870	64053	53789
10871	64059	53783
10872	64064	53777
10873	64070	53771
10874	64076	53765
10875	64082	53759
10876	64087	53753
10877	64093	53747
10878	64099	53741
10879	64104	53734
10880	64112	53730
10881	64120	53726
10882	64126	53720
10883	64132	53714
10884	64138	53709
10885	64144	53703
10886	64151	53697
10887	64156	53691
10888	64162	53685
10889	64168	53679
10890	64174	53673
10891	64180	53667
10892	64186	53662
10893	64192	53656
10894	64197	53650
10895	64203	53644
10896	64209	53638
10897	64215	53632
10898	64220	53626
10899	64226	53620
10900	64232	53614
10901	64238	53608
10902	64244	53603
10903	64251	53597
10904	64257	53591
10905	64263	53586
10906	64269	53580
10907	64274	53574
10908	64280	53568
10909	64286	53562
10910	64292	53556
10911	64298	53550
10912	64304	53544
10913	64311	53539
10914	64319	53535
10915	64325	53530
10916	64332	53524
10917	64338	53519
10918	64343	53512
10919	64350	53507
10920	64356	53501
10921	64361	53495
10922	64367	53489
10923	64373	53483
10924	64379	53477
10925	64385	53471
10926	64391	53465
10927	64396	53459
10928	64402	53453
10929	64408	53447
10930	64414	53441
10931	64419	53435
10932	64425	53429
10933	64431	53423
10934	64437	53417
10935	64443	53411
10936	64448	53405
10937	64454	53399
10938	64459	53393
10939	64466	53388
10940	64472	53382
10941	64477	53376
10942	64483	53369
10943	64489	53363
10944	64494	53357
10945	64502	53352
10946	64508	53347
10947	64516	53343
10948	64522	53337
10949	64528	53331
10950	64534	53326
10951	64540	53319
10952	64545	53313
10953	64552	53308
10954	64558	53302
10955	64564	53296
10956	64570	53290
10957	64576	53285
10958	64581	53278
10959	64587	53272
10960	64593	53266
10961	64599	53261
10962	64605	53255
10963	64611	53249
10964	64617	53243
10965	64623	53237
10966	64628	53231
10967	64634	53225
10968	64640	53219
10969	64645	53213
10970	64651	53207
10971	64657	53201
10972	64663	53195
10973	64669	53189
10974	64675	53184
10975	64681	53178
10976	64687	53172
10977	64692	53166
10978	64698	53159
10979	64703	53153
10980	64710	53148
10981	64716	53142
10982	64723	53137
10983	64730	53132
10984	64735	53126
10985	64741	53120
10986	64747	53114
10987	64754	53109
10988	64759	53103
10989	64765	53097
10990	64771	53091
10991	64777	53085
10992	64783	53079
10993	64788	53073
10994	64794	53067
10995	64800	53061
10996	64806	53055
10997	64811	53049
10998	64817	53043
10999	64823	53037
11000	64829	53031
11001	64835	53025
11002	64841	53019
11003	64846	53013
11004	64852	53007
11005	64858	53001
11006	64863	52995
11007	64869	52989
11008	64875	52983
11009	64881	52977
11010	64886	52971
11011	64892	52964
11012	64897	52958
11013	64903	52952
11014	64910	52947
11015	64916	52941
11016	64923	52937
11017	64929	52931
11018	64936	52926
11019	64942	52920
11020	64947	52913
11021	64953	52908
11022	64960	52902
11023	64965	52896
11024	64971	52890
11025	64976	52884
11026	64982	52878
11027	64988	52872
11028	64994	52866
11029	65000	52860
11030	65006	52854
11031	65011	52848
11032	65017	52842
11033	65023	52836
11034	65029	52831
11035	65036	52825
11036	65042	52820
11037	65048	52813
11038	65053	52807
11039	65059	52801
11040	65065	52795
11041	65070	52789
11042	65076	52783
11043	65082	52777
11044	65088	52771
11045	65093	52765
11046	65099	52759
11047	65104	52753
11048	65112	52749
11049	65120	52744
11050	65128	52740
11051	65134	52734
11052	65140	52728
11053	65146	52722
11054	65152	52717
11055	65158	52711
11056	65164	52705
11057	65169	52699
11058	65175	52693
11059	65181	52687
11060	65187	52681
11061	65193	52675
11062	65199	52669
11063	65205	52663
11064	65211	52658
11065	65217	52652
11066	65223	52646
11067	65229	52640
11068	65235	52634
11069	65241	52628
11070	65247	52623
11071	65252	52617
11072	65258	52610
11073	65264	52604
11074	65269	52598
11075	65276	52593
11076	65282	52587
11077	65287	52581
11078	65293	52575
11079	65299	52569
11080	65305	52563
11081	65312	52558
11082	65318	52552
11083	65323	52546
11084	65330	52541
11085	65338	52536
11086	65343	52530
11087	65349	52524
11088	65354	52518
11089	65360	52512
11090	65366	52506
11091	65372	52500
11092	65378	52494
11093	65383	52488
11094	65389	52482
11095	65394	52476
11096	65400	52470
11097	65406	52464
11098	65411	52457
11099	65417	52451
11100	65423	52445
11101	65428	52439
11102	65434	52433
11103	65440	52427
11104	65445	52421
11105	65452	52415
11106	65457	52409
11107	65463	52404
11108	65469	52397
11109	65474	52391
11110	65480	52385
11111	65486	52379
11112	65492	52373
11113	65497	52367
11114	65503	52361
11115	65509	52355
11116	65516	52350
11117	65521	52344
11118	65531	52341
11119	65537	52335
11120	65543	52329
11121	65549	52323
11122	65554	52317
11123	65560	52311
11124	65566	52305
11125	65571	52299
11126	65577	52293
11127	65583	52287
11128	65588	52281
11129	65594	52275
11130	65600	52269
11131	65605	52263
11132	65611	52257
11133	65617	52251
11134	65623	52245
11135	65628	52238
11136	65634	52232
11137	65639	52226
11138	65645	52220
11139	65651	52214
11140	65657	52208
11141	65663	52202
11142	65669	52197
11143	65675	52191
11144	65681	52185
11145	65686	52179
11146	65692	52173
11147	65698	52167
11148	65704	52161
11149	65711	52156
11150	65717	52150
11151	65729	52149
11152	65735	52143
11153	65740	52137
11154	65747	52131
11155	65752	52125
11156	65758	52119
11157	65763	52113
11158	65769	52107
11159	65776	52102
11160	65781	52096
11161	65787	52090
11162	65793	52084
11163	65798	52078
11164	65804	52071
11165	65810	52066
11166	65816	52060
11167	65822	52054
11168	65827	52048
11169	65833	52041
11170	65839	52036
11171	65845	52030
11172	65850	52024
11173	65856	52018
11174	65862	52011
11175	65867	52005
11176	65873	51999
11177	65879	51993
11178	65885	51987
11179	65890	51981
11180	65896	51975
11181	65902	51969
11182	65907	51963
11183	65914	51958
11184	65922	51953
11185	65928	51948
11186	65934	51942
11187	65940	51936
11188	65946	51930
11189	65951	51924
11190	65957	51918
11191	65963	51912
11192	65968	51906
11193	65974	51900
11194	65980	51894
11195	65986	51888
11196	65991	51882
11197	65998	51876
11198	66003	51870
11199	66009	51864
11200	66015	51858
11201	66020	51852
11202	66026	51846
11203	66032	51840
11204	66037	51834
11205	66043	51828
11206	66049	51822
11207	66054	51816
11208	66060	51809
11209	66067	51805
11210	66074	51799
11211	66080	51793
11212	66087	51788
11213	66093	51783
11214	66098	51776
11215	66105	51771
11216	66112	51766
11217	66120	51762
11218	66127	51756
11219	66133	51751
11220	66138	51745
11221	66144	51738
11222	66150	51733
11223	66156	51727
11224	66161	51721
11225	66167	51715
11226	66173	51709
11227	66179	51703
11228	66185	51697
11229	66190	51691
11230	66196	51685
11231	66202	51679
11232	66208	51673
11233	66213	51667
11234	66219	51661
11235	66225	51655
11236	66230	51649
11237	66237	51643
11238	66242	51637
11239	66248	51631
11240	66254	51625
11241	66260	51619
11242	66265	51613
11243	66271	51607
11244	66277	51601
11245	66282	51595
11246	66288	51589
11247	66293	51582
11248	66299	51576
11249	66305	51570
11250	66314	51567
11251	66320	51561
11252	66326	51555
11253	66331	51549
11254	66339	51544
11255	66345	51539
11256	66351	51533
11257	66356	51526
11258	66362	51520
11259	66367	51514
11260	66373	51508
11261	66379	51502
11262	66384	51496
11263	66390	51490
11264	66396	51484
11265	66402	51478
11266	66408	51472
11267	66414	51466
11268	66420	51461
11269	66426	51455
11270	66431	51448
11271	66437	51443
11272	66443	51437
11273	66449	51431
11274	66455	51425
11275	66460	51419
11276	66466	51413
11277	66471	51407
11278	66477	51401
11279	66483	51394
11280	66488	51388
11281	66494	51382
11282	66500	51376
11283	66506	51370
11284	66512	51365
11285	66521	51361
11286	66527	51356
11287	66533	51350
11288	66539	51344
11289	66544	51337
11290	66550	51331
11291	66556	51325
11292	66561	51319
11293	66567	51314
11294	66573	51307
11295	66579	51301
11296	66585	51296
11297	66591	51290
11298	66596	51283
11299	66602	51277
11300	66607	51271
11301	66614	51266
11302	66620	51260
11303	66626	51254
11304	66632	51248
11305	66638	51242
11306	66643	51236
11307	66649	51230
11308	66655	51224
11309	66660	51218
11310	66666	51212
11311	66671	51206
11312	66677	51200
11313	66683	51194
11314	66688	51187
11315	66694	51182
11316	66700	51176
11317	66706	51170
11318	66712	51164
11319	66718	51158
11320	66724	51152
11321	66735	51150
11322	66740	51144
11323	66746	51138
11324	66752	51132
11325	66758	51127
11326	66765	51121
11327	66770	51115
11328	66776	51109
11329	66782	51103
11330	66788	51097
11331	66793	51091
11332	66800	51085
11333	66806	51080
11334	66811	51073
11335	66817	51067
11336	66823	51061
11337	66829	51056
11338	66834	51050
11339	66840	51043
11340	66846	51037
11341	66852	51032
11342	66857	51025
11343	66863	51019
11344	66869	51014
11345	66875	51008
11346	66881	51002
11347	66886	50996
11348	66892	50990
11349	66898	50984
11350	66903	50977
11351	66909	50971
11352	66915	50966
11353	66921	50960
11354	66928	50954
11355	66935	50950
11356	66941	50944
11357	66947	50938
11358	66953	50932
11359	66958	50926
11360	66964	50920
11361	66970	50914
11362	66976	50908
11363	66981	50902
11364	66987	50896
11365	66993	50890
11366	66998	50884
11367	67004	50878
11368	67009	50871
11369	67015	50865
11370	67021	50859
11371	67027	50854
11372	67032	50847
11373	67038	50841
11374	67044	50835
11375	67049	50829
11376	67055	50823
11377	67061	50817
11378	67066	50811
11379	67072	50805
11380	67077	50799
11381	67083	50793
11382	67089	50787
11383	67095	50781
11384	67101	50775
11385	67108	50770
11386	67114	50764
11387	67120	50758
11388	67126	50753
11389	67132	50747
11390	67138	50741
11391	67144	50735
11392	67151	50730
11393	67157	50724
11394	67163	50719
11395	67169	50713
11396	67175	50707
11397	67181	50701
11398	67187	50695
11399	67194	50690
11400	67200	50684
11401	67206	50678
11402	67211	50672
11403	67217	50666
11404	67223	50660
11405	67229	50654
11406	67235	50648
11407	67240	50642
11408	67246	50636
11409	67252	50630
11410	67258	50625
11411	67264	50619
11412	67271	50614
11413	67277	50608
11414	67282	50602
11415	67288	50595
