iter	RMSE
1670	77742.17758
1671	77731.97025
1672	77728.20066
1673	77715.07945
1674	77709.69852
1675	77695.86869
1676	77684.38487
1677	77674.83711
1678	77667.36495
1679	77660.46928
1680	77653.45169
1681	77642.28114
1682	77638.09454
1683	77633.73838
1684	77609.53033
1685	77604.79423
1686	77596.01514
1687	77584.99912
1688	77576.64572
1689	77563.7802
1690	77556.76606
1691	77551.84558
1692	77532.37957
1693	77525.44829
1694	77518.23293
1695	77500.39994
1696	77482.89191
1697	77475.10177
1698	77461.91277
1699	77452.47456
1700	77437.64729
1701	77429.30558
1702	77424.6378
1703	77416.38403
1704	77400.85086
1705	77389.8688
1706	77380.65661
1707	77375.002
1708	77364.38412
1709	77354.70582
1710	77340.49259
1711	77331.15441
1712	77324.77857
1713	77311.28056
1714	77295.39218
1715	77287.54696
1716	77265.35965
1717	77259.55539
1718	77239.16042
1719	77226.4652
1720	77208.91227
1721	77191.72902
1722	77181.6598
1723	77174.57926
1724	77161.7627
1725	77149.66407
1726	77137.19707
1727	77120.57523
1728	77110.28413
1729	77102.71318
1730	77092.1112
1731	77081.39962
1732	77077.554
1733	77065.58836
1734	77058.42544
1735	77046.55205
1736	77036.29909
1737	77016.36467
1738	77008.49872
1739	77001.94249
1740	76992.35847
1741	76983.43609
1742	76973.13449
1743	76963.56364
1744	76953.2404
1745	76947.39682
1746	76940.8597
1747	76937.48853
1748	76931.02126
1749	76916.0546
1750	76910.47817
1751	76903.75229
1752	76898.14475
1753	76892.9006
1754	76879.90056
1755	76869.81679
1756	76864.7721
1757	76857.89511
1758	76852.0879
1759	76848.2357
1760	76829.67977
1761	76821.54924
1762	76818.20587
1763	76807.54429
1764	76802.20402
1765	76787.91929
1766	76778.97403
1767	76757.65566
1768	76751.26123
1769	76744.33721
1770	76738.58264
1771	76723.87721
1772	76708.53289
1773	76697.1843
1774	76678.69831
1775	76668.67514
1776	76655.1731
1777	76642.20236
1778	76623.50485
1779	76613.40505
1780	76606.22242
1781	76593.37875
1782	76587.91794
1783	76573.90952
1784	76556.21009
1785	76540.54245
1786	76531.81608
1787	76525.29023
1788	76508.18577
1789	76502.54649
1790	76492.32333
1791	76479.06441
1792	76467.02579
1793	76457.26215
1794	76447.1094
1795	76434.5301
1796	76421.07091
1797	76399.83119
1798	76394.07515
1799	76389.17769
1800	76374.6181
1801	76356.88265
1802	76343.52848
1803	76329.57438
1804	76301.49573
1805	76295.82362
1806	76292.1561
1807	76277.8582
1808	76271.80941
1809	76258.76523
1810	76248.69625
1811	76233.49732
1812	76220.61977
1813	76208.20358
1814	76204.03881
1815	76198.22665
1816	76192.20349
1817	76188.43863
1818	76172.79155
1819	76164.82687
1820	76161.04632
1821	76139.8389
1822	76126.76303
1823	76117.54629
1824	76113.83852
1825	76092.40106
1826	76082.77415
1827	76074.32524
1828	76068.52685
1829	76060.10077
1830	76053.42584
1831	76032.08891
1832	76024.89305
1833	76018.90469
1834	76013.50428
1835	76001.89444
1836	75989.94064
1837	75979.16164
1838	75973.56314
1839	75966.50786
1840	75957.57833
1841	75954.45616
1842	75945.07172
1843	75937.53839
1844	75930.30178
1845	75922.80302
1846	75912.19345
1847	75898.62121
1848	75890.99615
1849	75884.08302
1850	75880.63532
1851	75874.07257
1852	75864.95211
1853	75857.59541
1854	75844.94422
1855	75838.39803
1856	75827.78911
1857	75816.7986
1858	75808.75165
1859	75805.18263
1860	75798.87597
1861	75790.18055
1862	75786.57413
1863	75781.26744
1864	75766.29529
1865	75758.05281
1866	75739.10726
1867	75730.0832
1868	75723.01696
1869	75712.60225
1870	75701.63673
1871	75691.38311
1872	75682.86661
1873	75671.74264
1874	75665.38051
1875	75662.36841
1876	75656.69056
1877	75646.99535
1878	75643.50631
1879	75631.6598
1880	75628.55516
1881	75606.66934
1882	75603.27766
1883	75599.3932
1884	75594.50748
1885	75588.05917
1886	75580.80917
1887	75577.14612
1888	75571.14421
1889	75565.64724
1890	75552.31476
1891	75538.57461
1892	75532.27548
1893	75520.69408
1894	75515.22398
1895	75511.89838
1896	75507.87856
1897	75503.88873
1898	75495.21767
1899	75478.2432
1900	75472.43483
1901	75462.20877
1902	75456.39023
1903	75448.78722
1904	75434.04934
1905	75427.3962
1906	75417.1832
1907	75410.84409
1908	75399.48881
1909	75393.7264
1910	75386.54269
1911	75368.37687
1912	75355.76318
1913	75352.22077
1914	75344.02007
1915	75341.52989
1916	75333.12932
1917	75328.18534
1918	75320.26072
1919	75314.94236
1920	75303.83035
1921	75289.40181
1922	75284.2538
1923	75279.54566
1924	75274.90644
1925	75262.61434
1926	75246.69033
1927	75237.34312
1928	75222.49241
1929	75213.61096
1930	75208.79986
1931	75204.27941
1932	75192.16388
1933	75183.12892
1934	75171.55054
1935	75162.60964
1936	75157.04728
1937	75153.28094
1938	75149.95043
1939	75143.27217
1940	75128.74079
1941	75122.55644
1942	75111.76787
1943	75103.3999
1944	75099.88186
1945	75093.23969
1946	75079.15335
1947	75073.30894
1948	75063.80608
1949	75049.73247
1950	75041.64249
1951	75035.23361
1952	75029.94191
1953	75021.8277
1954	75012.52409
1955	74995.80552
1956	74990.01229
1957	74981.40041
1958	74972.11552
1959	74960.59796
1960	74951.44948
1961	74944.03894
1962	74937.48315
1963	74931.76453
1964	74920.77942
1965	74905.1306
1966	74901.18336
1967	74891.48102
1968	74880.95992
1969	74874.03639
1970	74869.63193
1971	74856.81728
1972	74844.18028
1973	74834.18867
1974	74824.54828
1975	74818.36523
1976	74811.32064
1977	74798.23366
1978	74790.96411
1979	74782.29767
1980	74771.67229
1981	74756.27363
1982	74749.78688
1983	74741.21568
1984	74734.82756
1985	74714.03725
1986	74705.38694
1987	74690.08494
1988	74686.44025
1989	74682.16181
1990	74673.72917
1991	74667.87075
1992	74658.40458
1993	74651.49434
1994	74642.80633
1995	74632.13556
1996	74625.22151
1997	74618.14393
1998	74612.0364
1999	74601.96749
2000	74598.79295
2001	74587.96728
2002	74569.50044
2003	74566.28541
2004	74554.21462
2005	74550.98686
2006	74547.44317
2007	74536.81663
2008	74531.66351
2009	74511.37057
2010	74503.87745
2011	74486.38447
2012	74479.57402
2013	74473.51444
2014	74467.7495
2015	74460.83198
2016	74448.67482
2017	74443.29966
2018	74432.93196
2019	74423.81365
2020	74418.86161
2021	74415.81329
2022	74407.90953
2023	74393.89346
2024	74378.31124
2025	74375.06295
2026	74370.97023
2027	74363.27355
2028	74358.52811
2029	74353.73017
2030	74348.02683
2031	74335.39399
2032	74325.62903
2033	74317.8979
2034	74309.41924
2035	74299.94232
2036	74287.19556
2037	74274.77884
2038	74270.71525
2039	74265.07919
2040	74248.86365
2041	74246.29954
2042	74240.25718
2043	74230.73809
2044	74225.62107
2045	74217.75758
2046	74212.85334
2047	74202.247
2048	74191.46867
2049	74183.28415
2050	74168.87771
2051	74161.72359
2052	74154.12579
2053	74146.99505
2054	74133.41541
2055	74120.20553
2056	74114.6946
2057	74107.10269
2058	74101.14653
2059	74077.50848
2060	74064.77357
2061	74057.84003
2062	74051.85775
2063	74039.767
2064	74034.3367
2065	74019.80129
2066	74007.42554
2067	74003.05027
2068	73998.64975
2069	73987.65922
2070	73982.6777
2071	73980.35931
2072	73974.41502
2073	73969.52187
2074	73956.53717
2075	73953.31901
2076	73943.73013
2077	73936.71122
2078	73929.31911
2079	73921.59529
2080	73917.41027
2081	73909.15725
2082	73898.88248
2083	73889.84433
2084	73882.69575
2085	73877.9184
2086	73868.19886
2087	73865.28187
2088	73858.79449
2089	73850.06446
2090	73846.34956
2091	73841.61526
2092	73834.50349
2093	73825.9169
2094	73823.55591
2095	73817.10374
2096	73804.64397
2097	73794.40105
2098	73786.93662
2099	73778.90647
2100	73772.78348
2101	73766.63429
2102	73762.86915
2103	73757.27724
2104	73754.38909
2105	73747.79625
2106	73742.56484
2107	73732.27575
2108	73725.65892
2109	73719.5467
2110	73714.42319
2111	73702.45396
2112	73689.12821
2113	73684.2979
2114	73680.00956
2115	73667.33912
2116	73660.62049
2117	73650.5906
2118	73637.24
2119	73627.03237
2120	73620.39479
2121	73599.57696
2122	73592.98661
2123	73588.82551
2124	73582.9478
2125	73577.06774
2126	73571.50357
2127	73564.51132
2128	73555.80971
2129	73547.21599
2130	73541.32124
2131	73535.41868
2132	73527.10993
2133	73523.58641
2134	73519.44015
2135	73510.49059
2136	73506.40929
2137	73500.85612
2138	73490.52302
2139	73482.45917
2140	73478.6218
2141	73474.01055
2142	73471.10455
2143	73466.51688
2144	73457.99184
2145	73449.69803
2146	73443.21528
2147	73425.38101
2148	73417.66179
2149	73411.07694
2150	73398.74172
2151	73385.28535
2152	73381.64495
2153	73373.77456
2154	73367.30195
2155	73359.72555
2156	73353.14824
2157	73345.57334
2158	73337.95429
2159	73326.7631
2160	73313.39728
2161	73307.23835
2162	73301.03416
2163	73286.51087
2164	73283.50386
2165	73278.15579
2166	73264.30469
2167	73258.03852
2168	73252.79062
2169	73243.73901
2170	73232.08753
2171	73224.21811
2172	73215.05746
2173	73208.11812
2174	73201.64581
2175	73198.5119
2176	73193.14972
2177	73184.24744
2178	73173.27206
2179	73164.33836
2180	73161.63369
2181	73158.94903
2182	73149.07251
2183	73138.2966
2184	73134.43813
2185	73127.68254
2186	73119.5672
2187	73108.97684
2188	73099.45998
2189	73095.09006
2190	73089.85247
2191	73081.86918
2192	73072.97474
2193	73058.57781
2194	73055.55992
2195	73040.80764
2196	73038.14565
2197	73033.89299
2198	73029.2899
2199	73020.87912
2200	73013.03363
2201	73005.67613
2202	73000.62453
2203	72994.75396
2204	72991.23312
2205	72982.16454
2206	72978.17168
2207	72974.65141
2208	72968.8613
2209	72965.18084
2210	72960.29441
2211	72955.36094
2212	72948.37574
2213	72940.82846
2214	72935.49568
2215	72919.98342
2216	72904.40278
2217	72898.2429
2218	72893.18891
2219	72889.91018
2220	72882.80861
2221	72874.39728
2222	72869.43105
2223	72859.62447
2224	72855.02396
2225	72846.01467
2226	72842.33085
2227	72838.42142
2228	72836.1953
2229	72830.69353
2230	72825.05218
2231	72820.42384
2232	72813.70822
2233	72810.81668
2234	72793.87607
2235	72783.1322
2236	72769.26606
2237	72757.30765
2238	72754.37498
2239	72748.74809
2240	72743.13712
2241	72739.26511
2242	72735.22798
2243	72732.10381
2244	72722.36337
2245	72712.17672
2246	72697.08016
2247	72690.41287
2248	72681.56947
2249	72672.38116
2250	72663.69824
2251	72651.73682
2252	72642.56686
2253	72635.75682
2254	72623.56432
2255	72617.67261
2256	72610.82362
2257	72605.97236
2258	72601.55653
2259	72598.61243
2260	72594.66161
2261	72578.47111
2262	72573.29076
2263	72571.38803
2264	72558.65848
2265	72553.21229
2266	72547.52308
2267	72539.31585
2268	72536.903
2269	72528.05346
2270	72524.47127
2271	72511.3891
2272	72509.40635
2273	72507.21252
2274	72501.86768
2275	72491.9144
2276	72487.90499
2277	72482.88876
2278	72475.0516
2279	72468.4558
2280	72463.08068
2281	72457.26895
2282	72450.71656
2283	72442.0472
2284	72430.12112
2285	72422.47839
2286	72417.17813
2287	72409.32461
2288	72406.93801
2289	72404.66809
2290	72393.1126
2291	72388.05445
2292	72374.46911
2293	72370.17449
2294	72365.23912
2295	72361.13636
2296	72357.86834
2297	72354.2693
2298	72346.73884
2299	72342.96417
2300	72334.92674
2301	72326.9382
2302	72323.71506
2303	72320.57801
2304	72315.32561
2305	72311.94408
2306	72302.1456
2307	72295.9061
2308	72289.28855
2309	72284.54173
2310	72271.97149
2311	72269.43669
2312	72263.87772
2313	72257.06624
2314	72252.81164
2315	72244.94378
2316	72237.80353
2317	72234.12306
2318	72230.03593
2319	72225.33644
2320	72222.04941
2321	72219.89616
2322	72211.90394
2323	72207.22454
2324	72197.08484
2325	72191.44791
2326	72188.931
2327	72182.02395
2328	72174.11169
2329	72168.89238
2330	72159.64588
2331	72154.70994
2332	72148.55771
2333	72143.2789
2334	72139.20619
2335	72136.1882
2336	72133.18411
2337	72130.21159
2338	72128.03039
2339	72117.9255
2340	72113.53098
2341	72106.48997
2342	72099.59606
2343	72094.04507
2344	72091.21582
2345	72088.17965
2346	72082.39447
2347	72076.33128
2348	72068.64687
2349	72060.95138
2350	72056.61362
2351	72048.54045
2352	72040.70488
2353	72033.57902
2354	72026.16698
2355	72022.9398
2356	72019.08359
2357	72016.4851
2358	72010.38682
2359	71993.84519
2360	71980.866
2361	71975.13567
2362	71965.86969
2363	71956.03378
2364	71951.43613
2365	71949.10854
2366	71940.68503
2367	71929.13293
2368	71916.0987
2369	71913.99269
2370	71908.60551
2371	71905.75636
2372	71897.38551
2373	71894.17914
2374	71890.65902
2375	71882.46027
2376	71873.33801
2377	71863.8421
2378	71860.42743
2379	71852.04387
2380	71845.78836
2381	71840.14638
2382	71830.84113
2383	71825.90286
2384	71823.3266
2385	71819.93347
2386	71811.40738
2387	71808.04534
2388	71798.63582
2389	71786.76979
2390	71779.88684
2391	71776.17706
2392	71770.48238
2393	71765.02714
2394	71759.59988
2395	71755.72854
2396	71737.57129
2397	71731.1895
2398	71728.18931
2399	71720.03663
2400	71714.00812
2401	71706.34053
2402	71697.3904
2403	71692.15615
2404	71683.49228
2405	71677.99034
2406	71675.82467
2407	71667.81268
2408	71659.73105
2409	71652.55512
2410	71639.41382
2411	71635.56008
2412	71627.39487
2413	71617.68909
2414	71611.8339
2415	71604.99471
2416	71602.90511
2417	71588.80287
2418	71582.51758
2419	71576.49645
2420	71572.60624
2421	71567.57137
2422	71559.24214
2423	71552.08176
2424	71547.2089
2425	71537.68455
2426	71529.64192
2427	71527.13602
2428	71521.24513
2429	71515.87288
2430	71510.60108
2431	71499.51328
2432	71497.1772
2433	71490.61583
2434	71484.9974
2435	71480.4309
2436	71468.54654
2437	71461.33053
2438	71451.92492
2439	71441.19284
2440	71437.58992
2441	71432.82862
2442	71425.60192
2443	71421.95346
2444	71415.7502
2445	71405.16314
2446	71395.10295
2447	71389.11441
2448	71386.75986
2449	71383.01078
2450	71367.75958
2451	71355.85065
2452	71349.16615
2453	71343.2348
2454	71337.45529
2455	71330.82347
2456	71324.67208
2457	71320.40387
2458	71317.31826
2459	71305.41917
2460	71303.06345
2461	71297.33726
2462	71290.91414
2463	71280.17587
2464	71275.77729
2465	71270.44499
2466	71266.80086
2467	71252.29572
2468	71244.67687
2469	71240.54135
2470	71234.76179
2471	71226.10032
2472	71223.13885
2473	71216.34216
2474	71213.08235
2475	71205.97298
2476	71202.33333
2477	71197.01284
2478	71193.04739
2479	71185.89188
2480	71183.78603
2481	71171.06857
2482	71165.24222
2483	71158.72529
2484	71151.93593
2485	71142.20871
2486	71136.63099
2487	71131.45887
2488	71126.94975
2489	71123.64978
2490	71119.44914
2491	71116.66096
2492	71110.00236
2493	71107.21243
2494	71101.20528
2495	71094.18846
2496	71089.96909
2497	71079.65516
2498	71073.57413
2499	71064.98956
2500	71061.5637
2501	71051.92407
2502	71049.11575
2503	71045.6065
2504	71038.93051
2505	71035.04849
2506	71029.03225
2507	71023.15923
2508	71016.89203
2509	71012.39976
2510	71010.56127
2511	71005.93643
2512	71000.78822
2513	70995.31572
2514	70987.39121
2515	70976.06226
2516	70971.94886
2517	70969.57457
2518	70958.33686
2519	70952.53733
2520	70945.57586
2521	70941.64409
2522	70933.70379
2523	70928.72118
2524	70924.08181
2525	70919.48733
2526	70913.67311
2527	70910.03526
2528	70901.36526
2529	70898.30207
2530	70890.28427
2531	70887.15006
2532	70880.42354
2533	70874.06765
2534	70863.09147
2535	70858.687
2536	70854.00449
2537	70843.65483
2538	70836.93756
2539	70831.89825
2540	70827.96893
2541	70824.68818
2542	70809.85043
2543	70807.06957
2544	70804.7652
2545	70797.09614
2546	70788.2929
2547	70783.46721
2548	70778.11138
2549	70770.93579
2550	70765.47646
2551	70763.21224
2552	70760.0856
2553	70755.70228
2554	70751.17913
2555	70743.75053
2556	70738.65249
2557	70731.02305
2558	70727.41174
2559	70723.6004
2560	70718.96616
2561	70712.03229
2562	70703.39177
2563	70700.06952
2564	70696.12442
2565	70691.94344
2566	70686.06536
2567	70680.52465
2568	70668.59304
2569	70660.12356
2570	70655.79608
2571	70649.55266
2572	70645.83914
2573	70643.12232
2574	70637.08335
2575	70632.32449
2576	70624.93989
2577	70614.83224
2578	70610.26369
2579	70601.79181
2580	70598.42602
2581	70595.36622
2582	70585.96431
2583	70582.91624
2584	70574.86081
2585	70567.25471
2586	70561.84566
2587	70559.12835
2588	70546.14218
2589	70544.78512
2590	70539.64071
2591	70536.72663
2592	70533.3043
2593	70525.64194
2594	70509.27576
2595	70503.28265
2596	70496.42763
2597	70489.188
2598	70483.76373
2599	70472.77929
2600	70466.94783
2601	70456.92628
2602	70451.33403
2603	70441.77677
2604	70435.87354
2605	70431.24546
2606	70424.62801
2607	70416.43515
2608	70410.22492
2609	70404.99232
2610	70398.01536
2611	70393.51364
2612	70389.92464
2613	70380.74428
2614	70378.46333
2615	70369.4396
2616	70355.1496
2617	70349.83856
2618	70342.60956
2619	70330.45232
2620	70328.28682
2621	70321.83573
2622	70318.11035
2623	70314.23202
2624	70307.6374
2625	70302.53671
2626	70292.88698
2627	70284.44831
2628	70272.16712
2629	70269.80089
2630	70265.6793
2631	70259.50352
2632	70250.98764
2633	70248.03742
2634	70242.02769
2635	70237.06764
2636	70231.0602
2637	70228.46462
2638	70224.05638
2639	70216.29714
2640	70211.77868
2641	70200.02799
2642	70192.87417
2643	70188.7479
2644	70183.25835
2645	70181.25458
2646	70176.31606
2647	70171.50443
2648	70166.77403
2649	70163.62462
2650	70149.67939
2651	70144.42262
2652	70140.30851
2653	70136.24766
2654	70132.73534
2655	70126.19176
2656	70119.06726
2657	70116.99492
2658	70110.75846
2659	70105.9176
2660	70099.45139
2661	70094.93722
2662	70089.26167
2663	70083.2631
2664	70078.37939
2665	70072.67104
2666	70070.34699
2667	70063.08808
2668	70058.49757
2669	70055.30053
2670	70053.66273
2671	70044.55541
2672	70042.37472
2673	70033.10505
2674	70030.6056
2675	70025.83643
2676	70023.86707
2677	70019.46664
2678	70017.25844
2679	70011.00911
2680	70005.51393
2681	69997.71735
2682	69990.59503
2683	69986.08033
2684	69983.55879
2685	69980.69478
2686	69978.85471
2687	69973.45466
2688	69968.6911
2689	69967.03597
2690	69963.11122
2691	69960.64172
2692	69957.82879
2693	69955.2221
2694	69950.55537
2695	69947.37006
2696	69938.61615
2697	69934.24761
2698	69928.25313
2699	69923.62917
2700	69920.10877
2701	69913.189
2702	69909.68964
2703	69903.44444
2704	69897.3488
2705	69891.93
2706	69889.64261
2707	69874.8091
2708	69871.00418
2709	69865.98673
2710	69859.15173
2711	69855.22118
2712	69850.29128
2713	69845.48566
2714	69835.89473
2715	69829.59926
2716	69826.85277
2717	69822.50345
2718	69812.37446
2719	69809.44455
2720	69807.63013
2721	69805.42039
2722	69802.30255
2723	69797.52205
2724	69788.18468
2725	69780.57927
2726	69774.46934
2727	69770.73181
2728	69764.20496
